,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,NAME,SALARY
300,2020-21,23.0,TOT,NBA,C,39.0,18.0,14.7,2.1,4.6,0.45899999999999996,0.6,1.7,0.33799999999999997,1.5,2.9,0.531,0.522,1.6,1.9,0.813,0.5,2.4,2.9,1.1,0.6,0.4,0.9,2.2,6.4,Moritz Wagner,2383915
301,2020-21,23.0,TOT,NBA,C,39.0,18.0,14.7,2.1,4.6,0.45899999999999996,0.6,1.7,0.33799999999999997,1.5,2.9,0.531,0.522,1.6,1.9,0.813,0.5,2.4,2.9,1.1,0.6,0.4,0.9,2.2,6.4,Moritz Wagner,2383915
302,2020-21,25.0,PHO,NBA,PG,54.0,0.0,11.6,1.5,3.5,0.418,0.9,2.5,0.373,0.5,1.0,0.527,0.55,0.1,0.1,0.5,0.2,1.2,1.4,1.1,0.5,0.2,0.3,1.0,3.9,Jevon Carter,3549383
303,2020-21,26.0,TOR,NBA,SF,47.0,2.0,14.2,1.5,3.4,0.45,0.7,1.7,0.40700000000000003,0.8,1.7,0.494,0.5529999999999999,0.5,0.6,0.815,0.8,2.4,3.2,0.8,0.5,0.4,0.4,1.1,4.2,Yuta Watanabe,321893
304,2020-21,26.0,MIA,NBA,SF,66,66,31.8,4.4,10.0,0.43700000000000006,3.5,8.6,0.40399999999999997,0.9,1.5,0.635,0.61,0.8,1.0,0.821,0.1,3.5,3.6,1.8,0.6,0.2,1.1,2.5,13.1,Duncan Robinson,1663861
305,2020-21,22.0,DET,NBA,PG,37.0,4.0,18.4,3.4,7.4,0.46,1.6,3.9,0.406,1.8,3.5,0.519,0.5660000000000001,1.5,1.9,0.812,0.4,1.8,2.2,0.9,0.3,0.0,0.9,1.3,9.9,Frank Jackson,250000
306,2020-21,26.0,OKC,NBA,PF,64.0,12.0,21.5,3.2,6.0,0.53,0.7,1.7,0.431,2.5,4.3,0.568,0.59,0.6,1.0,0.5710000000000001,1.3,2.9,4.2,2.2,0.8,0.2,1.1,2.1,7.7,Kenrich Williams,2000000
307,2020-21,25.0,HOU,NBA,C,41.0,41.0,32.3,8.0,15.6,0.514,1.9,5.0,0.374,6.1,10.6,0.581,0.574,3.0,4.8,0.631,1.9,7.8,9.6,1.7,0.8,1.2,2.0,2.1,21.0,Christian Wood,13015874
308,2020-21,24.0,MIL,NBA,SG,61,61,27.3,3.8,9.1,0.41600000000000004,1.9,5.0,0.377,1.9,4.0,0.465,0.521,0.7,1.0,0.721,1.3,4.4,5.7,3.0,1.1,0.2,1.4,1.7,10.2,Donte DiVincenzo,3044160
309,2020-21,25.0,SAS,NBA,SF,25.0,0.0,7.4,0.8,1.9,0.40399999999999997,0.2,0.6,0.313,0.6,1.2,0.452,0.457,0.5,0.8,0.632,0.2,1.1,1.3,0.4,0.4,0.2,0.2,0.4,2.2,Keita Bates-Diop,893310
310,2020-21,22.0,MIN,NBA,SG,53,37,21.0,1.8,4.5,0.40299999999999997,0.5,1.9,0.273,1.3,2.6,0.496,0.46,1.5,1.8,0.802,1.1,1.7,2.7,1.1,0.9,0.4,0.7,2.2,5.6,Josh Okogie,2651040
311,2020-21,21.0,NYK,NBA,SF,41,0,11.3,1.4,3.5,0.392,0.9,2.2,0.39299999999999996,0.5,1.3,0.389,0.514,0.4,0.5,0.8,0.2,1.2,1.5,0.5,0.3,0.1,0.4,0.9,4.0,Kevin Knox,4588680
312,2020-21,22.0,NYK,NBA,C,31,29,27.5,3.7,5.7,0.653,0.0,0.0,0,3.7,5.7,0.653,0.653,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,Mitchell Robinson,1663861
313,2020-21,22.0,TOT,NBA,"SF,SG",50.0,7.0,23.2,4.2,8.9,0.47700000000000004,0.5,1.5,0.365,3.7,7.4,0.5,0.508,2.4,3.8,0.638,1.2,3.9,5.1,1.9,0.8,0.4,1.4,2.5,11.4,Hamidou Diallo,1663861
314,2020-21,24.0,PHI,NBA,SG,58,3,23.3,4.8,10.8,0.45,1.2,3.2,0.358,3.7,7.6,0.489,0.503,2.3,2.8,0.8340000000000001,0.5,1.7,2.3,3.0,0.6,0.3,1.7,2.1,13.2,Shake Milton,1701593
315,2020-21,22.0,PHO,NBA,C,66,66,30.6,6.3,10.1,0.621,0.1,0.3,0.2,6.2,9.8,0.634,0.624,1.9,2.5,0.76,3.3,7.2,10.6,1.5,0.6,1.2,1.5,2.9,14.5,Deandre Ayton,10018200
316,2020-21,24.0,PHO,NBA,SF,66,66,32.8,5.0,9.4,0.535,1.8,4.5,0.415,3.2,5.0,0.643,0.633,1.5,1.8,0.825,1.1,3.2,4.3,2.2,1.0,0.9,0.8,1.6,13.4,Mikal Bridges,4359000
317,2020-21,22.0,MEM,NBA,PG,45.0,1.0,20.4,3.5,7.9,0.446,1.8,4.1,0.429,1.8,3.8,0.465,0.5579999999999999,0.8,1.0,0.7829999999999999,0.6,2.7,3.3,2.6,1.2,0.6,1.2,1.7,9.6,De'Anthony Melton,7812500
318,2020-21,30.0,PHI,NBA,SG,53.0,53.0,28.7,4.5,9.8,0.46,2.2,4.9,0.44,2.3,4.9,0.48100000000000004,0.5710000000000001,1.3,1.4,0.905,0.2,2.1,2.3,2.7,0.8,0.2,1.2,1.6,12.4,Seth Curry,7813953
319,2020-21,21.0,POR,NBA,SG,58,0,16.9,2.7,6.4,0.425,2.0,4.5,0.43700000000000006,0.8,1.9,0.396,0.578,0.7,0.9,0.784,0.2,1.9,2.1,1.4,0.3,0.1,0.7,1.4,8.1,Anfernee Simons,2252040
320,2020-21,22.0,POR,NBA,C,35.0,0.0,9.6,1.2,2.6,0.446,0.2,0.6,0.381,0.9,2.0,0.465,0.489,0.5,0.7,0.64,0.9,2.7,3.6,0.7,0.2,0.3,0.5,1.5,3.0,Harry Giles,1678854
321,2020-21,23.0,SAS,NBA,C,47,2,14.0,2.2,3.8,0.573,0.0,0.0,1.0,2.1,3.7,0.568,0.579,1.4,2.0,0.705,1.2,3.1,4.3,0.8,0.4,1.0,0.8,1.6,5.8,Drew Eubanks,1620564
322,2020-21,23.0,SAC,NBA,C,30.0,2.0,11.1,2.2,4.1,0.541,0.2,0.6,0.294,2.0,3.5,0.581,0.561,0.8,1.1,0.6970000000000001,0.9,1.7,2.6,0.7,0.4,0.5,0.7,1.6,5.3,Chimezie Metu,700000
323,2020-21,23.0,SAC,NBA,C,30.0,2.0,11.1,2.2,4.1,0.541,0.2,0.6,0.294,2.0,3.5,0.581,0.561,0.8,1.1,0.6970000000000001,0.9,1.7,2.6,0.7,0.4,0.5,0.7,1.6,5.3,Chimezie Metu,700000
324,2020-21,22.0,SAS,NBA,SG,53,31,25.1,4.2,10.0,0.42,1.6,4.5,0.361,2.5,5.4,0.469,0.502,1.0,1.3,0.809,0.2,2.3,2.5,1.6,0.5,0.3,1.1,1.7,11.1,Lonnie Walker,2892000
325,2020-21,25.0,MEM,NBA,SG,50.0,38.0,25.2,3.5,8.3,0.418,2.1,5.5,0.391,1.3,2.8,0.47100000000000003,0.547,1.6,1.8,0.868,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,10.6,Grayson Allen,2545320
326,2020-21,27.0,ORL,NBA,PG,35.0,5.0,19.8,2.1,5.4,0.38799999999999996,1.1,2.9,0.359,1.0,2.4,0.424,0.48700000000000004,0.7,1.0,0.765,0.1,1.7,1.8,1.8,0.5,0.1,1.2,1.5,6.0,Chasson Randle,893310
327,2020-21,22.0,ATL,NBA,C,31,0,6.5,0.5,1.1,0.41200000000000003,0.0,0.1,0.0,0.5,1.0,0.43799999999999994,0.41200000000000003,0.4,0.6,0.65,0.5,1.7,2.2,0.3,0.1,0.1,0.7,0.7,1.3,Bruno Fernando,1517981
328,2020-21,23.0,ATL,NBA,SF,20,18,31.3,5.6,11.2,0.502,1.6,4.4,0.35600000000000004,4.1,6.8,0.596,0.5720000000000001,3.3,3.8,0.867,0.8,4.3,5.1,2.1,0.9,0.5,1.4,2.7,16.0,De'Andre Hunter,7422000
329,2020-21,21.0,ATL,NBA,SF,26,21,28.8,3.7,10.1,0.365,1.3,4.8,0.262,2.4,5.3,0.46,0.428,2.6,3.2,0.8170000000000001,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2,Cam Reddish,4458000
330,2020-21,26.0,TOR,NBA,SF,27.0,2.0,11.0,1.4,3.0,0.46299999999999997,1.1,2.4,0.469,0.3,0.7,0.444,0.6459999999999999,0.2,0.3,0.625,0.1,1.5,1.7,0.6,0.2,0.1,0.3,1.3,4.1,Paul Watson,1445697
331,2020-21,22.0,BOS,NBA,SG,26,1,8.4,1.5,3.4,0.449,0.5,1.8,0.292,1.0,1.6,0.634,0.528,0.3,0.4,0.818,0.1,0.7,0.8,0.4,0.2,0.0,0.2,0.9,4.0,Carsen Edwards,1517981
332,2020-21,25.0,BOS,NBA,C,16,0,6.6,1.2,1.6,0.76,0.0,0.0,0,1.2,1.6,0.76,0.76,0.3,0.8,0.308,0.7,1.9,2.6,0.1,0.1,1.0,0.3,1.0,2.6,Tacko Fall,893310
333,2020-21,27.0,TOT,NBA,"PG,SG",34.0,2.0,11.5,1.3,2.4,0.518,0.2,0.7,0.304,1.1,1.8,0.6,0.56,0.7,1.0,0.6970000000000001,0.7,1.1,1.8,0.4,0.6,0.1,0.5,1.1,3.4,Javonte Green,1517981
334,2020-21,21.0,BOS,NBA,SG,14,3,15.4,0.9,2.9,0.317,0.3,1.1,0.267,0.6,1.9,0.34600000000000003,0.366,0.3,0.3,1.0,0.8,1.3,2.1,0.6,0.3,0.3,0.6,1.2,2.4,Romeo Langford,3631200
335,2020-21,27.0,PHI,NBA,C,10.0,0.0,3.9,0.3,1.2,0.25,0.0,0.1,0.0,0.3,1.1,0.273,0.25,0.2,0.6,0.33299999999999996,0.6,0.8,1.4,0.2,0.0,0.3,0.4,0.8,0.8,Vincent Poirier,2619207
336,2020-21,23.0,BOS,NBA,PG,22,2,7.5,0.9,2.4,0.377,0.4,1.0,0.348,0.5,1.4,0.4,0.45299999999999996,0.6,0.6,0.929,0.1,0.5,0.6,2.1,0.6,0.0,0.9,0.6,2.8,Tremont Waters,893310
337,2020-21,22.0,BOS,NBA,PF,57,8,17.9,1.6,3.7,0.429,0.8,2.0,0.371,0.8,1.7,0.5,0.531,0.4,0.7,0.55,0.8,2.0,2.8,1.0,0.5,0.4,0.9,2.5,4.3,Grant Williams,2498760
338,2020-21,21.0,BRK,NBA,C,26,1,18.0,2.7,4.6,0.583,0.0,0.2,0.2,2.7,4.4,0.6,0.588,0.9,1.8,0.5,1.3,3.5,4.8,1.0,0.7,1.2,0.5,2.0,6.3,Nicolas Claxton,1517981
339,2020-21,23.0,ORL,NBA,PF,8.0,0.0,11.5,1.1,1.8,0.643,0.0,0.0,0,1.1,1.8,0.643,0.643,0.9,1.5,0.583,1.8,2.6,4.4,0.9,0.5,0.8,0.4,1.0,3.1,Donta Hall,893310
340,2020-21,22.0,TOT,NBA,"C,PF",48.0,11.0,14.4,2.9,4.1,0.695,0.0,0.0,0,2.9,4.1,0.695,0.695,1.3,2.0,0.625,1.8,2.6,4.3,0.5,0.5,1.4,0.8,1.8,7.0,Daniel Gafford,1517981
341,2020-21,22.0,CHI,NBA,SG,13,0,4.2,0.5,1.4,0.389,0.1,0.8,0.1,0.5,0.6,0.75,0.41700000000000004,0.0,0.1,0.0,0.1,0.3,0.4,0.4,0.2,0.1,0.3,0.4,1.2,Adam Mokoka,893310
342,2020-21,24.0,MIA,NBA,SF,36.0,0.0,13.0,2.1,4.7,0.456,1.3,3.8,0.341,0.9,0.9,0.912,0.5920000000000001,0.4,0.6,0.65,0.1,0.9,1.0,0.6,0.3,0.0,0.2,1.2,5.9,Max Strus,893310
343,2020-21,20.0,CHI,NBA,PG,62,47,30.9,5.4,13.0,0.413,2.2,6.3,0.349,3.2,6.7,0.474,0.498,2.0,2.2,0.912,0.4,3.6,4.0,4.7,0.5,0.2,2.3,2.6,14.9,Coby White,5572680
344,2020-21,25.0,CHO,NBA,SF,48,3,15.1,1.9,4.9,0.382,0.6,2.3,0.252,1.3,2.5,0.5,0.442,0.8,1.2,0.632,0.6,2.1,2.8,1.2,0.7,0.2,0.6,1.1,5.0,Caleb Martin,1517981
345,2020-21,25.0,CHO,NBA,SF,52,10,16.3,1.6,3.6,0.441,0.3,1.1,0.276,1.3,2.5,0.515,0.484,0.5,0.8,0.581,1.0,2.1,3.1,1.7,0.7,0.2,0.8,1.0,4.0,Cody Martin,1517981
346,2020-21,23.0,CHO,NBA,SF,40,11,17.6,2.6,5.6,0.46399999999999997,0.7,2.0,0.34600000000000003,1.9,3.5,0.532,0.527,0.9,1.3,0.7,0.8,2.5,3.3,1.0,0.6,0.4,0.9,2.0,6.7,Jalen McDaniels,1517981
347,2020-21,22.0,CHO,NBA,PF,57,54,30.0,4.7,10.4,0.449,1.7,4.2,0.397,3.0,6.2,0.484,0.53,1.8,2.3,0.752,1.4,4.9,6.2,2.5,1.0,1.3,2.1,2.7,12.8,P.J. Washington,4023600
348,2020-21,22.0,CLE,NBA,C,6,0,4.8,0.2,0.5,0.33299999999999996,0.0,0.0,0,0.2,0.5,0.33299999999999996,0.33299999999999996,0.8,1.3,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2,Marques Bolden,893310
349,2020-21,23.0,TOT,NBA,"PF,SF",26.0,1.0,11.6,1.8,2.8,0.639,0.0,0.0,0.0,1.8,2.7,0.648,0.639,0.5,1.0,0.48,0.8,1.7,2.5,0.5,0.2,0.0,0.7,1.1,4.0,Tyler Cook,893310
350,2020-21,21.0,CLE,NBA,PG,53,50,33.5,6.8,15.1,0.452,2.0,5.0,0.39399999999999996,4.8,10.1,0.48,0.517,2.1,2.5,0.848,0.4,2.0,2.4,6.2,1.2,0.1,3.1,2.1,17.7,Darius Garland,6720720
351,2020-21,24.0,CLE,NBA,PF,57,13,17.8,2.0,4.6,0.433,1.2,3.2,0.37,0.8,1.4,0.575,0.561,0.4,0.5,0.778,0.6,2.5,3.1,1.1,0.5,0.4,0.4,1.1,5.5,Dean Wade,1517981
352,2020-21,21.0,DEN,NBA,PF,29,2,4.7,0.8,1.7,0.49,0.3,0.7,0.429,0.5,1.0,0.536,0.5820000000000001,0.3,0.5,0.643,0.0,0.7,0.7,0.2,0.1,0.3,0.4,0.4,2.3,Bol Bol,2058240
353,2020-21,23.0,DEN,NBA,PF,36,0,5.3,0.6,1.3,0.41700000000000004,0.2,0.7,0.25,0.4,0.7,0.583,0.479,0.2,0.2,0.875,0.3,0.8,1.1,0.3,0.3,0.1,0.3,0.4,1.5,Vlatko Čančar,893310
354,2020-21,23.0,ORL,NBA,PG,14.0,0.0,14.0,1.6,3.9,0.426,0.7,2.3,0.313,0.9,1.6,0.591,0.519,0.0,0.0,0,0.3,1.4,1.7,1.3,0.1,0.0,0.2,0.8,4.0,Jordan Bone,893310
355,2020-21,20.0,DET,NBA,PF,52,8,14.7,1.8,4.8,0.368,0.5,2.0,0.23600000000000002,1.3,2.7,0.46799999999999997,0.419,0.7,0.9,0.7140000000000001,0.6,1.8,2.4,0.8,0.4,0.1,0.7,1.6,4.7,Sekou Doumbouya,3449400
356,2020-21,26.0,GSW,NBA,PG,54,5,11.8,1.7,3.9,0.44299999999999995,1.2,3.1,0.387,0.5,0.8,0.667,0.598,0.2,0.4,0.579,0.1,0.9,1.0,0.4,0.2,0.2,0.3,0.8,4.9,Mychal Mulder,1517981
357,2020-21,24.0,GSW,NBA,PF,39,2,17.3,3.7,7.5,0.491,0.4,1.4,0.321,3.3,6.2,0.529,0.52,1.6,2.3,0.7190000000000001,0.7,2.5,3.2,1.3,0.3,0.2,1.1,1.7,9.5,Eric Paschall,1517981
358,2020-21,21.0,GSW,NBA,SG,45,6,18.5,3.7,8.9,0.414,1.8,5.1,0.34299999999999997,1.9,3.8,0.509,0.512,1.7,2.0,0.867,0.2,1.4,1.6,2.0,0.5,0.2,0.9,1.6,10.9,Jordan Poole,2063280
359,2020-21,20.0,GSW,NBA,PF,12,1,4.3,0.6,1.5,0.389,0.2,0.4,0.4,0.4,1.1,0.385,0.444,0.1,0.3,0.25,0.3,0.7,1.0,0.3,0.2,0.3,0.1,0.6,1.4,Alen Smailagić,1517981
360,2020-21,27.0,GSW,NBA,SG,47,15,19.7,2.1,3.7,0.5870000000000001,0.6,1.5,0.41700000000000004,1.5,2.1,0.71,0.674,0.4,0.6,0.69,0.6,3.5,4.1,2.5,0.7,0.5,1.1,2.0,5.4,Juan Toscano-Anderson,893310
361,2020-21,21.0,IND,NBA,C,38,2,11.6,1.9,4.1,0.45899999999999996,0.4,1.5,0.276,1.5,2.6,0.5660000000000001,0.51,0.9,1.2,0.7559999999999999,1.3,2.0,3.3,0.7,0.2,1.3,0.4,1.9,5.1,Goga Bitadze,2957520
362,2020-21,22.0,IND,NBA,SF,6,0,2.5,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.33299999999999996,0.25,0.2,0.2,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.5,Brian Bowen,893310
363,2020-21,23.0,LAC,NBA,SG,44,1,9.0,1.0,2.3,0.43700000000000006,0.5,1.3,0.41100000000000003,0.5,1.1,0.46799999999999997,0.5489999999999999,0.6,0.9,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.2,Amir Coffey,893310
364,2020-21,23.0,TOT,NBA,PF,33.0,0.0,5.5,0.6,1.7,0.33899999999999997,0.3,1.0,0.265,0.3,0.7,0.455,0.42,0.3,0.3,0.818,0.1,0.8,0.8,0.4,0.2,0.2,0.3,0.9,1.7,Mfiondu Kabengele,2075880
365,2020-21,24.0,LAC,NBA,SG,63,10,19.2,2.5,5.2,0.488,0.6,1.4,0.414,2.0,3.8,0.515,0.5429999999999999,1.1,1.3,0.8190000000000001,0.9,2.8,3.7,1.6,0.4,0.2,0.6,1.9,6.7,Terance Mann,1517984
366,2020-21,24.0,LAL,NBA,PF,18,1,5.0,0.9,1.5,0.63,0.0,0.0,0,0.9,1.5,0.63,0.63,0.2,0.5,0.444,0.6,1.1,1.7,0.1,0.3,0.2,0.3,0.4,2.1,Devontae Cacok,893310
367,2020-21,20.0,LAL,NBA,SG,60,3,19.6,3.4,7.4,0.455,0.5,2.0,0.258,2.9,5.4,0.528,0.49,1.5,1.9,0.7859999999999999,0.4,2.3,2.6,2.6,0.9,0.3,1.5,2.0,8.8,Talen Horton-Tucker,1517981
368,2020-21,24.0,MEM,NBA,PF,53,16,24.6,4.5,8.7,0.516,0.4,1.3,0.271,4.1,7.3,0.56,0.537,1.3,1.9,0.69,1.5,4.0,5.6,1.7,1.0,0.8,0.6,1.4,10.6,Brandon Clarke,2602920
369,2020-21,24.0,MEM,NBA,SG,37,0,13.1,1.3,2.9,0.449,0.4,1.1,0.35700000000000004,0.9,1.8,0.508,0.519,0.5,0.6,0.833,0.7,2.0,2.8,1.1,0.8,0.2,0.5,0.9,3.5,John Konchar,2093023
370,2020-21,21.0,MEM,NBA,PG,57,57,32.3,6.9,15.4,0.45299999999999996,1.1,3.6,0.3,5.9,11.7,0.5,0.488,4.5,6.0,0.741,0.9,3.0,3.9,7.3,0.9,0.2,3.1,1.4,19.4,Ja Morant,9166800
371,2020-21,21.0,MIA,NBA,SG,48,14,30.7,5.6,13.1,0.42700000000000005,1.9,5.5,0.344,3.7,7.6,0.488,0.499,1.9,2.3,0.809,0.5,4.4,4.9,3.4,0.7,0.4,1.9,1.3,14.9,Tyler Herro,3822240
372,2020-21,25.0,MIA,NBA,PG,51,39,29.5,5.5,11.7,0.473,2.2,5.8,0.385,3.3,5.9,0.56,0.569,1.0,1.1,0.9259999999999999,0.4,2.8,3.1,2.7,1.0,0.2,1.5,1.9,14.3,Kendrick Nunn,1663861
373,2020-21,21.0,MIA,NBA,PF,34,9,12.0,0.9,2.6,0.345,0.4,1.4,0.245,0.5,1.1,0.474,0.414,0.1,0.3,0.3,0.6,1.3,1.8,0.5,0.2,0.3,0.4,1.6,2.2,KZ Okpala,1517981
374,2020-21,24.0,TOT,NBA,PF,15.0,0.0,6.1,0.7,1.1,0.625,0.1,0.1,1.0,0.6,1.0,0.6,0.6559999999999999,0.7,1.0,0.733,0.5,1.3,1.8,0.4,0.1,0.4,0.7,1.6,2.1,Chris Silva,1517981
375,2020-21,24.0,MIA,NBA,PG,47,6,13.1,1.7,4.7,0.373,0.9,3.0,0.305,0.8,1.7,0.494,0.47,0.4,0.5,0.87,0.2,0.9,1.1,1.2,0.4,0.0,0.6,1.6,4.8,Gabe Vincent,893310
376,2020-21,22.0,NOP,NBA,SG,41,10,20.8,3.9,9.2,0.418,1.6,4.6,0.348,2.3,4.7,0.48700000000000004,0.504,1.0,1.3,0.75,0.2,2.8,3.1,2.0,1.0,0.5,1.4,1.9,10.2,Nickeil Alexander-Walker,3113160
377,2020-21,20.0,NOP,NBA,C,54,3,15.3,2.6,3.9,0.6559999999999999,0.1,0.1,0.429,2.5,3.8,0.6629999999999999,0.6629999999999999,1.4,1.7,0.787,1.4,2.7,4.0,0.5,0.4,0.5,0.7,1.7,6.6,Jaxson Hayes,5105160
378,2020-21,30.0,TOT,NBA,PF,39.0,4.0,12.3,0.9,2.9,0.316,0.4,1.7,0.254,0.5,1.2,0.40399999999999997,0.39,0.3,0.5,0.684,0.6,2.0,2.6,1.0,0.3,0.1,0.3,1.4,2.6,Nicolò Melli,4097561
379,2020-21,20.0,NOP,NBA,PF,61,61,33.2,10.4,17.0,0.611,0.2,0.6,0.294,10.2,16.4,0.622,0.616,6.0,8.7,0.698,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0,Zion Williamson,10245480
380,2020-21,28.0,MIL,NBA,SF,53.0,2.0,9.9,1.3,2.5,0.508,0.1,0.5,0.259,1.1,2.0,0.5710000000000001,0.534,0.4,0.8,0.489,1.0,1.3,2.3,0.8,0.4,0.2,0.8,1.4,3.1,Thanasis Antetokounmpo,1701593
381,2020-21,21.0,MIN,NBA,SG,34,7,14.7,2.0,4.9,0.41100000000000003,0.4,1.6,0.245,1.6,3.4,0.48700000000000004,0.449,0.9,1.4,0.604,1.0,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3,Jarrett Culver,6104280
382,2020-21,25.0,IND,NBA,SF,28.0,0.0,6.5,1.1,2.6,0.41100000000000003,0.4,1.1,0.32299999999999995,0.7,1.5,0.47600000000000003,0.479,0.3,0.3,0.875,0.4,1.3,1.6,0.4,0.2,0.2,0.4,0.7,2.8,Kelan Martin,1445697
383,2020-21,24.0,MIN,NBA,PG,45,2,18.7,2.0,4.8,0.406,0.6,1.7,0.37200000000000005,1.3,3.1,0.424,0.47200000000000003,0.4,0.5,0.75,0.4,1.7,2.1,4.0,1.0,0.1,1.0,0.9,5.0,Jordan McLaughlin,893310
384,2020-21,21.0,MIN,NBA,SG,38,0,18.8,3.6,8.4,0.428,1.2,3.7,0.33799999999999997,2.3,4.7,0.49700000000000005,0.502,1.1,1.3,0.8240000000000001,0.5,1.9,2.3,1.6,0.6,0.3,0.7,1.8,9.5,Jaylen Nowell,1517981
385,2020-21,21.0,MIN,NBA,C,64,15,19.3,4.3,8.3,0.518,0.9,2.5,0.35600000000000004,3.4,5.8,0.5870000000000001,0.5710000000000001,1.7,2.4,0.706,1.1,3.4,4.5,1.0,0.5,1.1,1.0,2.5,11.2,Naz Reid,1517981
386,2020-21,20.0,NYK,NBA,SG,66,66,34.6,6.5,14.6,0.447,1.6,4.1,0.396,4.9,10.5,0.466,0.502,2.9,3.9,0.743,1.0,4.7,5.7,3.0,0.7,0.3,2.0,2.6,17.6,RJ Barrett,8231760
387,2020-21,22.0,TOT,NBA,SF,7.0,0.0,11.0,1.1,3.0,0.381,0.3,0.6,0.5,0.9,2.4,0.353,0.429,0.7,0.9,0.833,0.4,1.1,1.6,0.4,0.3,0.0,0.4,1.1,3.3,Ignas Brazdeikis,1517981
388,2020-21,20.0,OKC,NBA,PF,50,50,31.3,5.0,12.4,0.406,1.5,5.1,0.293,3.5,7.3,0.486,0.467,2.1,3.0,0.6890000000000001,0.9,6.5,7.4,1.7,0.5,0.5,2.2,1.2,13.7,Darius Bazley,2399160
389,2020-21,21.0,OKC,NBA,SG,50,50,29.9,4.8,12.3,0.39,2.2,6.3,0.345,2.6,5.9,0.43799999999999994,0.479,2.4,3.2,0.7440000000000001,0.7,3.0,3.7,1.7,0.9,0.4,1.5,2.6,14.1,Luguentz Dort,1517981
390,2020-21,22.0,OKC,NBA,PF,55,28,23.5,3.5,7.1,0.486,0.6,1.8,0.313,2.9,5.3,0.545,0.526,1.5,2.0,0.75,1.6,4.2,5.8,1.9,0.9,0.6,1.9,2.7,9.0,Isaiah Roby,1517981
391,2020-21,27.0,TOT,NBA,C,12.0,0.0,6.8,0.7,1.3,0.5329999999999999,0.0,0.0,0,0.7,1.3,0.5329999999999999,0.5329999999999999,0.3,0.5,0.667,0.5,1.1,1.6,0.2,0.1,0.8,0.3,1.2,1.7,Norvel Pelle,717845
392,2020-21,27.0,TOT,NBA,C,12.0,0.0,6.8,0.7,1.3,0.5329999999999999,0.0,0.0,0,0.7,1.3,0.5329999999999999,0.5329999999999999,0.3,0.5,0.667,0.5,1.1,1.6,0.2,0.1,0.8,0.3,1.2,1.7,Norvel Pelle,717845
393,2020-21,23.0,PHI,NBA,SG,63,7,20.1,1.6,3.8,0.423,0.7,2.2,0.307,0.9,1.6,0.586,0.513,0.1,0.3,0.444,0.5,1.4,1.9,1.0,1.6,1.1,0.5,2.0,4.0,Matisse Thybulle,2711280
394,2020-21,23.0,NYK,NBA,PG,7.0,0.0,2.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.4,0.6,0.75,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.4,Jared Harper,893310
395,2020-21,23.0,OKC,NBA,SG,32.0,1.0,23.9,3.8,8.5,0.44,2.1,5.1,0.42,1.6,3.5,0.46799999999999997,0.564,0.7,0.9,0.733,0.3,2.4,2.7,3.7,0.6,0.2,1.5,1.8,10.3,Ty Jerome,2303040
396,2020-21,24.0,PHO,NBA,PF,60,11,24.0,3.4,8.1,0.42,2.0,5.6,0.349,1.4,2.5,0.581,0.541,0.8,1.0,0.847,0.6,2.8,3.3,1.4,0.6,0.3,0.7,1.4,9.6,Cameron Johnson,4235160
397,2020-21,21.0,OKC,NBA,C,37.0,26.0,20.6,3.3,6.0,0.552,0.0,0.0,0,3.3,6.0,0.552,0.552,1.8,2.8,0.619,3.4,5.2,8.6,0.2,0.7,0.9,1.0,2.1,8.4,Moses Brown,495102
398,2020-21,23.0,NOP,NBA,PF,15.0,0.0,7.1,0.5,1.6,0.33299999999999996,0.3,0.7,0.364,0.3,0.9,0.308,0.41700000000000004,0.3,0.6,0.556,0.6,0.9,1.5,0.5,0.3,0.2,0.7,0.9,1.7,Wenyen Gabriel,1620564
399,2020-21,21.0,OKC,NBA,SF,13.0,0.0,16.3,2.1,4.5,0.466,0.0,0.5,0.0,2.1,4.0,0.519,0.466,1.5,2.2,0.655,1.3,2.3,3.6,0.9,0.6,0.2,1.2,1.3,5.6,Jaylen Hoard,893310
400,2020-21,20.0,POR,NBA,PF,45,2,13.7,1.6,3.6,0.45299999999999996,0.6,1.8,0.354,1.0,1.8,0.5489999999999999,0.54,0.8,1.0,0.8,0.7,2.0,2.7,0.5,0.1,0.3,0.4,1.1,4.7,Nassir Little,2210640
