,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SALARY,NAME
238,2019-20,30.0,UTA,NBA,C,28.0,1.0,10.8,0.8,1.6,0.478,0.0,0.0,0,0.8,1.6,0.478,0.478,0.3,0.5,0.5,1.3,2.5,3.8,0.4,0.4,0.3,0.5,2.2,1.8,4767000,Ed Davis
239,2019-20,26.0,TOT,NBA,"PF,SF",62.0,48.0,23.0,2.3,4.6,0.502,0.5,1.6,0.34700000000000003,1.7,3.0,0.584,0.562,0.6,1.1,0.591,0.9,3.0,3.9,1.1,0.9,0.5,0.9,2.4,5.8,11511234,Maurice Harkless
240,2019-20,25.0,MIN,NBA,SF,23.0,2.0,22.0,3.5,7.8,0.45299999999999996,1.0,3.1,0.33299999999999996,2.5,4.7,0.5329999999999999,0.52,1.0,1.4,0.75,0.7,1.7,2.5,0.7,0.7,0.4,1.0,2.0,9.1,3581986,Jake Layman
241,2019-20,27.0,MIA,NBA,C,51.0,49.0,20.3,2.3,4.6,0.509,1.0,2.5,0.414,1.3,2.1,0.623,0.622,0.4,0.5,0.643,0.6,4.5,5.1,1.1,0.3,0.3,0.8,2.1,6.1,11286515,Meyers Leonard
242,2019-20,29.0,POR,NBA,PG,66,66,37.5,9.5,20.4,0.46299999999999997,4.1,10.2,0.401,5.4,10.2,0.524,0.563,7.0,7.8,0.888,0.5,3.8,4.3,8.0,1.1,0.3,2.9,1.7,30.0,29802321,Damian Lillard
243,2019-20,28.0,POR,NBA,SG,70,70,36.5,8.7,19.4,0.451,2.8,7.3,0.379,6.0,12.1,0.494,0.522,2.0,2.6,0.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,27556959,CJ McCollum
244,2019-20,28.0,TOT,NBA,PG,56.0,32.0,24.0,3.4,8.1,0.41200000000000003,1.4,4.3,0.317,2.0,3.9,0.519,0.496,2.3,2.7,0.8240000000000001,0.5,2.4,2.8,4.7,1.2,0.2,2.3,1.8,10.3,1845301,Shabazz Napier
245,2019-20,25.0,POR,NBA,C,8.0,8.0,31.6,6.8,13.6,0.495,0.3,1.3,0.2,6.5,12.4,0.525,0.505,3.9,4.4,0.8859999999999999,2.9,7.4,10.3,4.0,1.4,2.0,2.4,4.9,17.6,12000000,Jusuf Nurkić
246,2019-20,22.0,TOT,NBA,"C,PF",27.0,1.0,10.7,1.0,1.7,0.596,0.0,0.1,0.0,1.0,1.7,0.622,0.596,0.3,0.6,0.529,1.0,2.7,3.7,1.1,0.1,0.3,1.4,2.3,2.4,2033160,Caleb Swanigan
247,2019-20,31.0,ATL,NBA,SG,19.0,0.0,13.2,1.3,3.5,0.373,0.0,0.3,0.0,1.3,3.3,0.40299999999999997,0.373,0.6,0.7,0.857,0.4,1.6,2.0,2.0,0.5,0.4,1.4,1.1,3.3,18606557,Evan Turner
248,2019-20,27.0,SAC,NBA,SG,61.0,28.0,29.0,5.5,12.6,0.44,2.7,7.2,0.37200000000000005,2.8,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,3.4,1.0,0.2,1.7,2.2,15.1,8529386,Bogdan Bogdanović
249,2019-20,24.0,TOT,NBA,C,30.0,0.0,8.1,1.3,3.0,0.42700000000000005,0.2,1.1,0.182,1.1,1.9,0.5710000000000001,0.461,0.3,0.3,0.889,0.8,1.2,2.0,0.4,0.5,0.6,0.4,1.0,3.0,1845301,Bruno Caboclo
250,2019-20,43.0,ATL,NBA,PF,60.0,0.0,14.6,1.8,5.1,0.35200000000000004,1.0,3.4,0.302,0.8,1.7,0.451,0.452,0.4,0.5,0.7929999999999999,0.3,1.8,2.1,0.8,0.4,0.4,0.6,1.5,5.0,2564753,Vince Carter
251,2019-20,26.0,TOT,NBA,C,54.0,39.0,20.3,3.2,5.6,0.579,0.0,0.0,0.0,3.2,5.6,0.581,0.579,0.7,1.2,0.606,1.6,4.3,5.8,1.3,0.9,1.1,0.7,2.2,7.2,2177483,Willie Cauley-Stein
252,2019-20,22.0,SAC,NBA,PG,51,49,32.0,7.7,16.0,0.48,1.1,3.6,0.292,6.6,12.4,0.535,0.513,4.7,6.7,0.705,0.7,3.2,3.8,6.8,1.5,0.5,3.1,2.8,21.1,6392760,De'Aaron Fox
253,2019-20,27.0,SAC,NBA,SG,72.0,44.0,30.8,6.9,16.1,0.429,3.8,9.6,0.39399999999999996,3.2,6.6,0.479,0.545,1.6,1.9,0.846,0.8,3.8,4.6,3.0,0.9,0.2,2.3,2.3,19.2,4861208,Buddy Hield
254,2019-20,24.0,DAL,NBA,PF,65.0,3.0,16.1,2.1,5.2,0.396,0.7,2.5,0.294,1.3,2.7,0.489,0.466,0.6,0.8,0.84,0.4,2.0,2.4,0.8,0.2,0.2,0.2,1.1,5.5,3280920,Justin Jackson
255,2019-20,23.0,POR,NBA,C,33.0,1.0,17.2,2.5,4.5,0.551,0.1,0.4,0.231,2.4,4.1,0.5820000000000001,0.561,0.8,1.0,0.758,2.0,3.2,5.1,1.3,0.2,0.9,0.9,2.7,5.8,2338847,Skal Labissière
256,2019-20,26.0,IND,NBA,PF,34.0,12.0,13.9,2.0,3.4,0.591,0.1,0.4,0.154,1.9,3.0,0.647,0.6,0.5,0.8,0.667,0.6,2.0,2.6,0.6,0.5,0.4,0.4,1.9,4.6,1737145,JaKarr Sampson
257,2019-20,33.0,BRK,NBA,SG,62,35,27.9,3.6,9.5,.378,2.0,6.2,.329,1.5,3.2,.473,.486,1.1,1.4,.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,10.3,4767000,Garrett Temple
258,2019-20,34.0,SAS,NBA,C,53.0,53.0,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.8270000000000001,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9,26000000,LaMarcus Aldridge
259,2019-20,26.0,MEM,NBA,SF,67.0,28.0,19.9,2.3,4.9,0.474,0.4,1.3,0.282,2.0,3.7,0.541,0.511,0.8,1.2,0.667,0.9,3.4,4.3,2.4,0.8,0.6,1.0,1.7,5.8,9073050,Kyle Anderson
260,2019-20,27.0,WAS,NBA,PF,54.0,4.0,29.3,4.9,11.3,0.434,3.7,8.7,0.424,1.2,2.6,0.47100000000000003,0.598,1.9,2.3,0.852,0.6,3.9,4.5,1.7,0.7,0.6,1.1,2.6,15.4,7000000,Dāvis Bertāns
261,2019-20,26.0,SAS,NBA,SG,63.0,62.0,25.1,3.8,9.2,0.41700000000000004,2.3,6.0,0.38799999999999996,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2.0,1.7,0.5,0.0,0.9,1.8,11.2,2875000,Bryn Forbes
262,2019-20,33.0,SAS,NBA,PF,67.0,5.0,21.8,4.0,8.9,0.446,1.1,3.3,0.336,2.9,5.6,0.511,0.508,1.8,2.0,0.882,0.9,4.5,5.4,1.7,0.5,0.5,1.3,1.5,10.8,14000000,Rudy Gay
263,2019-20,32.0,LAL,NBA,SG,68.0,68.0,24.8,2.9,7.0,0.41600000000000004,1.8,4.8,0.36700000000000005,1.1,2.2,0.524,0.542,0.5,0.7,0.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0,14634146,Danny Green
264,2019-20,28.0,LAC,NBA,SF,57.0,57.0,32.4,9.3,19.9,0.47,2.2,5.7,0.37799999999999995,7.2,14.2,0.506,0.524,6.2,7.1,0.8859999999999999,0.9,6.1,7.1,4.9,1.8,0.6,2.6,2.0,27.1,32742000,Kawhi Leonard
265,2019-20,31.0,SAS,NBA,PG,66.0,1.0,22.5,3.9,9.1,0.431,2.3,6.1,0.382,1.6,3.0,0.5329999999999999,0.56,1.5,1.7,0.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.6,12428571,Patty Mills
266,2019-20,23.0,SAS,NBA,PG,66,58,25.6,4.5,9.7,.462,0.6,1.7,.369,3.8,8.0,.481,.494,1.4,1.7,.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,10.9,2321735,Dejounte Murray
267,2019-20,25.0,SAS,NBA,SG,68,20,24.7,3.7,8.1,0.45799999999999996,1.2,3.2,0.366,2.6,4.9,0.518,0.53,2.6,3.1,0.853,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,11.3,1948080,Derrick White
268,2019-20,22.0,TOR,NBA,SF,69,68,29.9,4.1,8.2,0.505,1.3,3.3,0.39,2.9,4.9,0.583,0.584,1.0,1.5,0.706,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4,10.6,2281800,OG Anunoby
269,2019-20,30.0,SAS,NBA,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,27739975,DeMar DeRozan
270,2019-20,30.0,TOR,NBA,C,55,27,27.0,6.2,12.2,.512,1.3,3.3,.385,5.0,8.9,.559,.564,1.6,2.3,.718,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,15.4,23271604,Serge Ibaka
271,2019-20,33.0,TOR,NBA,PG,58.0,58.0,36.2,5.8,13.8,0.41600000000000004,2.8,8.0,0.35200000000000004,2.9,5.8,0.504,0.518,5.1,5.9,0.857,0.6,4.5,5.0,7.5,1.4,0.4,3.1,3.3,19.4,33296296,Kyle Lowry
272,2019-20,27.0,CLE,NBA,SF,40.0,1.0,14.8,1.8,4.3,0.42700000000000005,0.4,1.6,0.215,1.5,2.7,0.557,0.46799999999999997,0.6,0.8,0.71,0.9,1.9,2.8,0.4,0.6,0.2,0.7,1.8,4.6,2391985,Alfonzo McKinnie
273,2019-20,32.0,WAS,NBA,SF,10.0,0.0,16.1,1.9,5.9,0.322,1.1,3.5,0.314,0.8,2.4,0.33299999999999996,0.415,1.5,2.0,0.75,0.4,0.8,1.2,1.2,1.0,0.4,0.4,1.4,6.4,8730158,C.J. Miles
274,2019-20,26.0,TOR,NBA,SF,28,1,5.8,0.4,1.0,0.414,0.3,0.8,0.364,0.1,0.3,0.5710000000000001,0.552,0.1,0.3,0.375,0.1,0.5,0.6,0.4,0.2,0.1,0.1,0.6,1.3,1588231,Malcolm Miller
275,2019-20,24.0,SAS,NBA,C,66.0,18.0,17.7,2.5,4.0,0.624,0.0,0.0,0,2.5,4.0,0.624,0.624,0.6,1.3,0.465,2.0,3.7,5.7,1.8,0.6,1.4,0.8,1.9,5.6,3754886,Jakob Poeltl
276,2019-20,26.0,TOR,NBA,SG,52.0,26.0,28.4,5.7,11.5,0.495,2.1,5.3,0.39899999999999997,3.6,6.3,0.575,0.586,2.5,2.9,0.843,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,16.0,10116576,Norman Powell
277,2019-20,25.0,TOR,NBA,PF,60,60,35.2,8.3,18.4,0.45299999999999996,2.2,6.1,0.359,6.2,12.3,0.499,0.512,4.0,5.1,0.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,22.9,2351839,Pascal Siakam
278,2019-20,27.0,MEM,NBA,C,70.0,70.0,26.4,6.2,10.6,0.585,0.5,1.3,0.35200000000000004,5.7,9.3,0.617,0.606,2.1,2.9,0.74,3.0,8.2,11.3,1.9,0.4,1.1,1.8,2.6,14.9,16000000,Jonas Valančiūnas
279,2019-20,25.0,TOR,NBA,SG,54,54,35.7,5.9,14.3,0.413,2.7,6.9,0.39,3.2,7.4,0.434,0.507,3.1,3.7,0.848,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,17.6,9346153,Fred VanVleet
280,2019-20,27.0,DAL,NBA,PG,73.0,5.0,21.5,2.6,5.6,0.462,0.6,1.7,0.37,2.0,3.9,0.504,0.519,1.1,1.4,0.77,1.0,2.9,3.8,3.3,1.2,0.3,1.0,1.3,6.9,9473684,Delon Wright
281,2019-20,22.0,UTA,NBA,C,58.0,3.0,11.4,2.2,3.3,0.667,0.1,0.1,1.0,2.1,3.2,0.6609999999999999,0.675,0.5,0.8,0.652,1.9,2.7,4.6,0.4,0.2,0.6,0.5,2.0,4.9,1962360,Tony Bradley
282,2019-20,28.0,TOT,NBA,"SF,SG",66.0,19.0,26.6,4.9,11.6,0.418,1.8,4.6,0.385,3.1,7.1,0.439,0.493,3.6,4.0,0.887,0.7,3.5,4.3,2.9,0.9,0.3,1.4,1.9,15.0,2320044,Alec Burks
283,2019-20,24.0,TOT,NBA,SG,35.0,1.0,13.9,1.6,3.4,0.47100000000000003,0.4,1.2,0.349,1.2,2.2,0.539,0.534,0.9,1.2,0.7440000000000001,0.3,1.6,1.9,1.1,0.4,0.2,0.9,1.1,4.5,9600000,Dante Exum
284,2019-20,28.0,NOP,NBA,C,51.0,49.0,24.4,4.1,6.6,0.617,0.0,0.1,0.14300000000000002,4.1,6.5,0.627,0.618,0.8,1.4,0.563,3.2,6.6,9.8,1.6,0.6,0.9,1.1,2.1,9.0,17650000,Derrick Favors
285,2019-20,27.0,UTA,NBA,C,68,68,34.3,5.7,8.2,0.693,0.0,0.0,0,5.7,8.2,0.693,0.693,3.7,5.9,0.63,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,25008427,Rudy Gobert
286,2019-20,32.0,UTA,NBA,PF,72,45,29.7,3.4,7.7,0.445,2.0,4.9,0.39899999999999997,1.5,2.8,0.525,0.5720000000000001,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8,11954546,Joe Ingles
287,2019-20,23.0,UTA,NBA,SG,69,69,34.3,8.7,19.4,0.449,2.5,6.9,0.366,6.2,12.6,0.494,0.513,4.0,4.7,0.863,0.8,3.6,4.4,4.3,1.0,0.2,2.7,2.5,24.0,3635760,Donovan Mitchell
288,2019-20,27.0,PHI,NBA,PG,54.0,3.0,12.4,1.9,4.1,0.455,0.6,1.6,0.386,1.2,2.5,0.5,0.532,0.7,0.9,0.83,0.2,0.9,1.1,1.8,0.4,0.1,0.9,0.9,5.1,1737145,Raul Neto
289,2019-20,26.0,UTA,NBA,PF,66.0,1.0,14.0,2.1,4.9,0.43799999999999994,1.4,3.4,0.4,0.8,1.5,0.526,0.578,0.3,0.4,0.833,0.2,1.7,1.9,0.7,0.3,0.1,0.5,1.1,5.9,1678854,Georges Niang
290,2019-20,29.0,PHO,NBA,PG,65,65,31.0,4.4,10.6,.415,1.2,3.3,.361,3.2,7.3,.439,.471,3.0,3.5,.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0,16200000,Ricky Rubio
291,2019-20,35.0,HOU,NBA,PF,41.0,0.0,10.6,0.9,2.2,0.40700000000000003,0.4,1.3,0.278,0.5,0.9,0.595,0.489,0.1,0.2,0.375,0.5,1.8,2.3,0.6,0.6,0.3,0.4,1.0,2.2,2564753,Thabo Sefolosha
292,2019-20,26.0,WAS,NBA,SG,57,57,36.0,10.4,22.9,0.455,3.0,8.4,0.353,7.4,14.4,0.515,0.52,6.8,8.0,0.8420000000000001,0.9,3.3,4.2,6.1,1.2,0.4,3.4,2.2,30.5,27093019,Bradley Beal
293,2019-20,29.0,DET,NBA,PG,27.0,11.0,13.1,1.3,3.5,0.36200000000000004,0.4,1.1,0.33299999999999996,0.9,2.4,0.375,0.415,0.7,0.9,0.792,0.3,0.9,1.2,3.4,0.5,0.1,1.3,1.6,3.6,1882867,Tim Frazier
294,2019-20,33.0,WAS,NBA,C,38,35,21.3,2.7,5.5,.495,0.1,0.7,.192,2.6,4.8,.538,.507,1.8,3.0,.619,2.1,3.7,5.7,1.3,0.8,1.2,1.2,3.0,7.4,15450051,Ian Mahinmi
295,2019-20,30.0,TOT,NBA,PF,58.0,17.0,20.5,3.5,7.9,0.44299999999999995,1.5,3.9,0.386,2.0,4.0,0.5,0.539,1.1,1.5,0.7759999999999999,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3,9.7,2241808,Markieff Morris
296,2019-20,26.0,CHI,NBA,SF,14.0,9.0,23.6,4.4,10.0,0.44299999999999995,1.7,4.4,0.387,2.7,5.6,0.48700000000000004,0.529,1.4,1.9,0.7040000000000001,0.9,2.5,3.4,1.8,1.1,0.4,0.8,2.2,11.9,27250576,Otto Porter
297,2019-20,28.0,CHI,NBA,SG,65.0,64.0,28.9,3.6,8.5,0.43,1.0,3.1,0.322,2.7,5.4,0.491,0.488,1.6,1.9,0.8759999999999999,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,9.9,10000000,Tomáš Satoranský
298,2019-20,31.0,PHI,NBA,PF,68.0,11.0,17.8,2.2,5.1,0.426,1.2,3.2,0.369,1.0,2.0,0.519,0.54,0.4,0.5,0.8109999999999999,1.0,2.7,3.6,0.8,0.3,0.1,0.4,1.4,6.0,4767000,Mike Scott
299,2019-20,21.0,ATL,NBA,SG,56,48,31.4,4.5,10.9,0.413,2.3,6.0,0.38,2.2,4.9,0.45299999999999996,0.517,0.9,1.1,0.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,12.2,2636280,Kevin Huerter
300,2019-20,24.0,ORL,NBA,SF,10.0,0.0,8.3,0.9,3.2,0.281,0.3,0.9,0.33299999999999996,0.6,2.3,0.261,0.32799999999999996,0.9,1.0,0.9,0.3,1.2,1.5,0.3,0.3,0.0,0.6,0.3,3.0,850000,B.J. Johnson
301,2019-20,22.0,GSW,NBA,C,49.0,3.0,18.1,2.6,6.0,0.431,0.9,2.2,0.391,1.7,3.8,0.45399999999999996,0.503,1.5,1.9,0.7929999999999999,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,7.6,1897800,Omari Spellman
302,2019-20,21.0,ATL,NBA,PG,60,60,35.3,9.1,20.8,0.43700000000000006,3.4,9.5,0.361,5.7,11.4,0.501,0.519,8.0,9.3,0.86,0.5,3.7,4.3,9.3,1.1,0.1,4.8,1.7,29.6,6273000,Trae Young
303,2019-20,30.0,BOS,NBA,PG,71.0,1.0,19.3,2.3,5.1,0.44799999999999995,0.5,1.4,0.363,1.8,3.7,0.48100000000000004,0.499,1.8,1.9,0.9259999999999999,0.3,1.7,2.0,2.5,0.9,0.2,1.1,1.9,6.9,1445697,Brad Wanamaker
304,2019-20,22.0,BOS,NBA,C,29,1,13.4,2.2,3.0,0.727,0.0,0.0,0,2.2,3.0,0.727,0.727,0.8,1.2,0.647,1.4,3.0,4.4,0.9,0.8,1.2,0.7,1.8,5.2,1937520,Robert Williams
305,2019-20,21.0,BRK,NBA,PF,47.0,9.0,14.6,1.7,3.8,0.446,0.7,1.9,0.36700000000000005,1.0,1.9,0.529,0.54,0.5,0.8,0.632,0.5,2.4,2.9,1.1,0.5,0.1,1.0,1.9,4.6,1699236,Rodions Kurucs
306,2019-20,20.0,BRK,NBA,SF,40,0,12.2,1.6,4.3,0.37200000000000005,0.5,2.0,0.244,1.1,2.4,0.479,0.42700000000000005,1.1,1.5,0.75,0.5,1.6,2.2,1.1,0.4,0.0,0.9,0.8,4.8,1911600,Džanan Musa
307,2019-20,24.0,BRK,NBA,SG,33.0,0.0,11.1,1.4,4.7,0.29,0.5,2.4,0.188,0.9,2.3,0.4,0.33899999999999997,0.5,0.5,0.938,0.3,1.3,1.6,1.7,0.5,0.1,1.0,1.1,3.6,1445697,Theo Pinson
308,2019-20,23.0,CHI,NBA,SF,28.0,10.0,18.8,2.9,6.3,0.457,0.4,1.4,0.316,2.4,4.9,0.496,0.491,1.6,2.8,0.59,0.6,3.2,3.9,0.9,1.0,0.3,1.0,1.7,7.8,2332320,Chandler Hutchison
309,2019-20,21.0,CHO,NBA,SF,65,64,30.7,4.9,11.6,0.424,1.5,4.6,0.33,3.4,7.0,0.486,0.489,1.6,2.0,0.809,1.4,4.2,5.6,1.8,0.6,0.7,1.5,2.0,13.0,3755400,Miles Bridges
310,2019-20,24.0,CHO,NBA,PG,63,53,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,1416852,Devonte' Graham
311,2019-20,28.0,TOT,NBA,"PG,SG",25.0,3.0,18.5,2.4,6.7,0.353,1.8,5.2,0.344,0.6,1.4,0.389,0.488,0.8,1.4,0.588,0.2,1.5,1.6,2.8,0.4,0.1,1.5,1.6,7.3,15643750,Brandon Knight
312,2019-20,21.0,CLE,NBA,PG,65,65,33.0,7.9,16.7,0.47200000000000003,1.5,3.9,0.38,6.4,12.8,0.501,0.517,3.5,4.1,0.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,4764960,Collin Sexton
313,2019-20,29.0,DAL,NBA,SF,17,1,10.6,1.3,3.5,0.373,1.2,3.0,0.392,0.1,0.5,0.25,0.542,0.4,0.5,0.875,0.3,2.2,2.5,0.6,0.3,0.2,0.4,0.9,4.2,1416852,Ryan Broekhoff
314,2019-20,23.0,DAL,NBA,PG,57,16,17.9,3.2,6.8,0.466,0.8,2.1,0.358,2.4,4.7,0.515,0.522,1.1,1.3,0.813,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3,8.2,1416852,Jalen Brunson
315,2019-20,20.0,DAL,NBA,PG,61,61,33.6,9.5,20.6,0.46299999999999997,2.8,8.9,0.316,6.7,11.7,0.574,0.531,7.0,9.2,0.758,1.3,8.1,9.4,8.8,1.0,0.2,4.3,2.5,28.8,7683360,Luka Dončić
316,2019-20,24.0,ATL,NBA,PG,34.0,1.0,12.6,2.2,5.6,0.4,0.8,2.6,0.299,1.5,3.0,0.485,0.46799999999999997,0.8,0.9,0.9329999999999999,0.3,1.8,2.1,1.5,0.4,0.1,0.9,1.3,6.1,522738,Brandon Goodwin
317,2019-20,20.0,TOT,NBA,PF,11.0,0.0,4.2,0.5,0.7,0.625,0.0,0.1,0.0,0.5,0.6,0.7140000000000001,0.625,0.2,0.2,1.0,0.3,0.5,0.8,0.2,0.3,0.1,0.6,0.5,1.1,1416852,Jarred Vanderbilt
318,2019-20,23.0,DET,NBA,PG,58.0,43.0,28.2,3.4,7.7,0.44299999999999995,0.6,1.7,0.344,2.8,6.1,0.47,0.48,1.5,2.1,0.7390000000000001,1.1,3.7,4.7,4.0,1.1,0.5,1.7,2.8,8.9,1416852,Bruce Brown
319,2019-20,22.0,DET,NBA,SF,56.0,27.0,22.6,3.0,7.2,0.41,2.1,5.1,0.40399999999999997,0.9,2.1,0.425,0.552,1.0,1.3,0.8140000000000001,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,9.0,1416852,Sviatoslav Mykhailiuk
320,2019-20,23.0,DET,NBA,SG,8,0,7.6,0.6,2.1,0.294,0.6,1.8,0.35700000000000004,0.0,0.4,0.0,0.441,0.3,0.5,0.5,0.1,0.0,0.1,0.4,0.4,0.0,0.4,1.1,2.1,1416852,Khyri Thomas
321,2019-20,22.0,TOT,NBA,SG,29.0,1.0,14.4,1.6,4.6,0.336,0.4,1.3,0.33299999999999996,1.1,3.3,0.337,0.384,0.9,1.0,0.862,0.3,1.1,1.4,1.1,0.4,0.4,0.9,1.4,4.4,1925880,Jacob Evans
322,2019-20,24.0,TOT,NBA,PG,28.0,2.0,14.3,2.0,5.0,0.39299999999999996,1.0,2.6,0.375,1.0,2.4,0.41200000000000003,0.489,0.2,0.2,1.0,0.3,1.6,1.9,3.0,0.8,0.1,1.1,1.3,5.1,850000,Chris Chiozza
323,2019-20,25.0,TOT,NBA,"PF,SF",42.0,5.0,13.5,1.3,3.2,0.406,0.9,2.6,0.35100000000000003,0.4,0.5,0.682,0.5529999999999999,0.2,0.2,0.9,0.9,1.7,2.6,0.4,0.1,0.5,0.2,1.1,3.7,718765,Gary Clark
324,2019-20,21.0,HOU,NBA,C,23.0,2.0,11.6,1.9,2.9,0.657,0.0,0.2,0.0,1.9,2.7,0.71,0.657,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,1416852,Isaiah Hartenstein
325,2019-20,23.0,IND,NBA,PG,66,33,24.5,3.5,8.5,0.414,1.3,3.3,0.39399999999999996,2.2,5.2,0.42700000000000005,0.491,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,2239200,Aaron Holiday
326,2019-20,23.0,IND,NBA,PF,17.0,1.0,6.9,0.7,1.7,0.414,0.2,0.5,0.375,0.5,1.2,0.429,0.466,0.4,0.6,0.7,0.9,1.9,2.8,0.4,0.2,0.1,0.4,0.7,2.0,1416852,Alize Johnson
327,2019-20,21.0,OKC,NBA,SG,70.0,70.0,34.7,6.8,14.5,0.47100000000000003,1.2,3.6,0.34700000000000003,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0,3952920,Shai Gilgeous-Alexander
328,2019-20,22.0,TOT,NBA,SG,63.0,6.0,15.5,1.8,4.9,0.371,0.8,2.4,0.32,1.0,2.5,0.42,0.45,0.6,0.9,0.7020000000000001,0.2,1.8,2.0,1.4,0.4,0.3,0.8,1.8,5.1,3567720,Jerome Robinson
329,2019-20,22.0,LAC,NBA,SG,53.0,30.0,27.4,3.0,7.4,0.40399999999999997,2.1,5.6,0.375,0.9,1.8,0.495,0.546,1.2,1.4,0.855,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,9.3,1995120,Landry Shamet
330,2019-20,20.0,WAS,NBA,SF,66.0,49.0,18.9,1.8,3.5,0.504,0.4,1.1,0.35200000000000004,1.4,2.5,0.5710000000000001,0.5579999999999999,1.0,1.3,0.812,1.1,2.3,3.4,1.2,0.7,0.3,0.9,2.4,5.0,1416852,Isaac Bonga
331,2019-20,22.0,WAS,NBA,C,45.0,5.0,18.6,3.2,5.9,0.545,0.6,1.8,0.313,2.7,4.1,0.645,0.5920000000000001,1.7,2.1,0.821,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4,8.7,2063520,Moritz Wagner
332,2019-20,24.0,WAS,NBA,PF,15.0,6.0,12.0,1.3,2.3,0.5589999999999999,0.0,0.1,0.0,1.3,2.1,0.594,0.5589999999999999,0.5,0.9,0.5379999999999999,1.6,2.7,4.3,0.5,0.1,0.5,0.3,1.1,3.0,106181,Johnathan Williams
333,2019-20,24.0,PHO,NBA,PG,58.0,2.0,16.3,1.7,4.2,0.41600000000000004,1.1,2.5,0.425,0.7,1.7,0.402,0.5429999999999999,0.4,0.5,0.852,0.5,1.5,2.0,1.4,0.8,0.3,0.6,1.5,4.9,1416852,Jevon Carter
334,2019-20,25.0,MEM,NBA,SF,18.0,0.0,5.8,0.8,1.9,0.441,0.2,0.4,0.375,0.7,1.4,0.462,0.485,0.2,0.4,0.375,0.4,0.7,1.1,0.3,0.3,0.1,0.1,0.5,2.0,850000,Yuta Watanabe
335,2019-20,25.0,MIA,NBA,SG,73,68,29.7,4.4,9.4,0.47,3.7,8.3,0.446,0.7,1.1,0.654,0.667,0.9,1.0,0.9309999999999999,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,13.5,1416852,Duncan Robinson
336,2019-20,21.0,NOP,NBA,PG,59.0,2.0,13.5,2.3,5.6,0.405,0.8,2.4,0.326,1.5,3.2,0.465,0.47600000000000003,0.9,1.3,0.747,0.4,1.0,1.4,1.0,0.3,0.1,0.8,1.3,6.3,1618520,Frank Jackson
337,2019-20,25.0,NOP,NBA,PF,39.0,18.0,21.3,1.3,3.8,0.34700000000000003,0.6,2.5,0.258,0.7,1.3,0.52,0.43200000000000005,0.2,0.7,0.34600000000000003,1.3,3.5,4.8,1.5,0.7,0.5,0.6,2.3,3.5,1416852,Kenrich Williams
